,확인용,적요,적요일련번호,금융회사,입출금구분,데이터셋출처,출처번호,적요구조,적요구조일련번호,적요 설명,거래코드,분류,분류번호,최소금액,최대금액,단어,단어일련번호,단어의미,개체명,완료여부,적요_pre,적요길이,적요반대_pre
51718,46851,군종후원회⑵,18083,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,5000,10000,,,,,,군종후원회⑵,6,⑵회원후종군
51719,46852,군종후원회⑶,18084,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,4000,10000,,,,,,군종후원회⑶,6,⑶회원후종군
51720,46853,군종후원회⑷,18085,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,3000,10000,,,,,,군종후원회⑷,6,⑷회원후종군
51721,46854,군종후원회⑸,18086,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,3000,10000,,,,,,군종후원회⑸,6,⑸회원후종군
51722,46855,군종후원회⑹,18087,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,0,0,,,,,,군종후원회⑹,6,⑹회원후종군
46060,13075,자이C&A,8981,,입금,우리은행,F020,회사명,,,펌뱅킹 입금이체,회사입금,DC02,1000,1000,,,,,,자이C&A,5,A&C이자
51435,40867,YMCA,12959,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,0,30000,,,,,,YMCA,4,ACMY
47986,40639,SNYMCA,12954,,출금,우리은행,F020,회사명,,,CMS공동망 출금이체,회사출금,EI05,10000,10000,,,,,,SNYMCA,6,ACMYNS
51434,40863,YEOSUYMCA,12958,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,5000,40000,,,,,,YEOSUYMCA,9,ACMYUSOEY
51437,40885,YWCA,12961,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,3000,10000,,,,,,YWCA,4,ACWY
50886,58626,대구ＴＲＵＤＥＡ,28257,,출금,우리은행,F020,bank-name,,,전자뱅킹예약건별이체,개인간거래,EH01,435000,435000,,,,,,대구ＴＲＵＤＥＡ,8,ＡＥＤＵＲＴ구대
48629,59456,동양매직ＳＥＡ,29006,,출금,우리은행,F020,회사명,,,CMS공동망 출금이체,회사출금,EI05,12000,12000,,,,,,동양매직ＳＥＡ,7,ＡＥＳ직매양동
62247,39965,KDBLIFE IJA,12800,우리은행,출금,우리은행,F020,자동입력,,,CMS공동망 당일출금이체-전자금융팀,보험료,EA01,0,3048000,,,,,,KDBLIFE IJA,10,AJI EFILBDK
62248,39966,KDBLIFE IJA,12801,우리은행,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,보험료,EA01,0,3048000,,,,,,KDBLIFE IJA,10,AJI EFILBDK
50610,49327,기업ＰＡＫ　ＹＡＮＡ,20277,,출금,우리은행,F020,bank-name,,,전자뱅킹예약건별이체,개인간거래,EH01,2632000,2632000,,,,,,기업ＰＡＫ　ＹＡＮＡ,9,ＡＮＡＹ　ＫＡＰ업기
63822,59797,레드몽키　ＯＡ,29326,우리은행,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,렌탈,EC03,83000,83000,,,,,,레드몽키　ＯＡ,6,ＡＯ　키몽드레
48526,58632,대기ＯＡ,28262,,출금,우리은행,F020,회사명,,,펌뱅킹 출금이체,회사출금,EI05,0,0,,,,,,대기ＯＡ,4,ＡＯ기대
65536,70104,신도ＯＡ,38277,우리은행,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,0,0,,,,,,신도ＯＡ,4,ＡＯ도신
48812,60524,명ＯＡ,29949,,출금,우리은행,F020,회사명,,,펌뱅킹 출금이체,회사출금,EI05,140000,140000,,,,,,명ＯＡ,3,ＡＯ명
64846,66337,서부ＯＡ,34856,우리은행,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,렌탈,EC03,11000,11000,,,,,,서부ＯＡ,4,ＡＯ부서
59648,65830,삼성중부ＯＡ,34405,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,저축/투자,EA04,176000,176000,,,,,,삼성중부ＯＡ,6,ＡＯ부중성삼
49218,65852,삼성토탈ＯＡ,34421,,출금,우리은행,F020,회사명,,,펌뱅킹 출금이체,회사출금,EI05,100000,100000,,,,,,삼성토탈ＯＡ,6,ＡＯ탈토성삼
48690,59696,디지털ＯＡ,29236,,출금,우리은행,F020,회사명,,,펌뱅킹 출금이체,회사출금,EI05,44000,165000,,,,,,디지털ＯＡ,5,ＡＯ털지디
47964,18279,ＴＳＡ,12663,,입금,우리은행,F020,회사명,,,인터넷뱅킹 대량이체,회사입금,DC02,483000,2555000,,,,,,ＴＳＡ,3,ＡＳＴ
63247,58311,단국대ＭＴＡ,27967,우리은행,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,교육비,EF01,140000,140000,,,,,,단국대ＭＴＡ,6,ＡＴＭ대국단
62253,40013,KTgoya,12806,우리은행,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,기타출금,EH04,1000,1000,,,,,,KTgoya,6,ayogTK
62235,39900,KB,12765,우리은행,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,금융지출,EA07,0,12887000,,,,,,KB,2,BK
62283,40433,SKB,12839,우리은행,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,통신비,EB03,0,817000,,,,,,SKB,3,BKS
62284,40434,SKB,12840,우리은행,출금,우리은행,F020,자동입력,,,지로 출금이체,통신비,EB03,0,817000,,,,,,SKB,3,BKS
48733,59895,롯데ＪＴＢ,29413,,출금,우리은행,F020,회사명,,,CMS공동망 출금이체,회사출금,EI05,0,330000,,,,,,롯데ＪＴＢ,5,ＢＴＪ데롯
43505,2431,B.Y.C,1159,,입금,우리은행,F020,회사명,,,지로대량급여 입금이체,회사입금,DC02,0,2363000,,,,,,B.Y.C,5,C.Y.B
60369,2432,BC,1160,우리은행,입금,우리은행,F020,자동입력,,,펌뱅킹 입금이체,사업소득,DA03,0,493000,,,,,,BC,2,CB
62229,39806,HSBC,12759,우리은행,출금,우리은행,F020,직접입력,,,CMS공동망 출금이체,금융지출,EA07,0,1475000,,,,,,HSBC,4,CBSH
5855,9590,설명절휴가비ＫＣＣ,6448,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,1451000,1451000,,,,,,설명절휴가비ＫＣＣ,9,ＣＣＫ비가휴절명설
62613,42761,골드카패스ＫＣＣ,14506,우리은행,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,보험료,EA01,0,11000,,,,,,골드카패스ＫＣＣ,8,ＣＣＫ스패카드골
65217,68910,솔트ＣＣ,37233,우리은행,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,레저/스포츠,ED03,28000,33000,,,,,,솔트ＣＣ,4,ＣＣ트솔
48358,53591,남양주ＹＭＣ,23606,,출금,우리은행,F020,회사명,,,펌뱅킹 출금이체,회사출금,EI05,5000,10000,,,,,,남양주ＹＭＣ,6,ＣＭＹ주양남
48420,56933,농협SRCNC,26723,,출금,우리은행,F020,회사명,,,전자뱅킹예약건별이체,회사출금,EI05,1650000,1650000,,,,,,농협SRCNC,7,CNCRS협농
47984,40014,KTsenc,12807,,출금,우리은행,F020,회사명,,,펌뱅킹 출금이체,회사출금,EI05,3000,3000,,,,,,KTsenc,6,cnesTK
60837,8227,배당금삼구ＩＮＣ,5541,우리은행,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,저축/투자,DB02,370000,370000,,,,,,배당금삼구ＩＮＣ,8,ＣＮＩ구삼금당배
48212,47427,그린ＩＮＣ,18561,,출금,우리은행,F020,회사명,,,CMS공동망 출금이체,회사출금,EI05,10000,10000,,,,,,그린ＩＮＣ,5,ＣＮＩ린그
61343,11832,옴므올인원ＢＲＴＣ,8204,우리은행,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,환급/환불,DC09,0,0,,,,,,옴므올인원ＢＲＴＣ,9,ＣＴＲＢ원인올므옴
62245,39963,KDBLIFE ADD,12798,우리은행,출금,우리은행,F020,자동입력,,,CMS공동망 당일출금이체-전자금융팀,보험료,EA01,0,2500000,,,,,,KDBLIFE ADD,10,DDA EFILBDK
62246,39964,KDBLIFE ADD,12799,우리은행,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,보험료,EA01,0,2500000,,,,,,KDBLIFE ADD,10,DDA EFILBDK
48058,42482,고려ＨＤ,14278,,출금,우리은행,F020,회사명,,,CMS공동망 출금이체,회사출금,EI05,6000,6000,,,,,,고려ＨＤ,4,ＤＨ려고
60687,7013,대한ＡＩＤ,4763,우리은행,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,기타입금,DC11,2527000,2527000,,,,,,대한ＡＩＤ,5,ＤＩＡ한대
62285,40435,SKBROADBAND,12841,우리은행,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,통신비,EB03,0,22000,,,,,,SKBROADBAND,11,DNABDAORBKS
59566,65009,부산ＴＤ,33677,,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,기타출금,EH04,5000,5000,,,,,,부산ＴＤ,4,ＤＴ산부
61838,14810,콘티넨탈ＡＥ,10281,우리은행,입금,우리은행,F020,자동입력,,,전자뱅킹예약건별이체,기타소득,DA06,5705000,5705000,,,,,,콘티넨탈ＡＥ,6,ＥＡ탈넨티콘
63794,59721,라라정보ＮＩＣＥ,29261,우리은행,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,전문서비스,EC02,0,11000,,,,,,라라정보ＮＩＣＥ,8,ＥＣＩＮ보정라라
47155,16495,함께그린cafe,11430,,입금,우리은행,F020,회사명,,,인터넷뱅킹 대량이체,회사입금,DC02,114000,189000,,,,,,함께그린cafe,8,efac린그께함
62243,39960,KDBLIFE,12796,우리은행,출금,우리은행,F020,자동입력,,,CMS공동망 당일출금이체-전자금융팀,보험료,EA01,0,3001000,,,,,,KDBLIFE,7,EFILBDK
62244,39961,KDBLIFE,12797,우리은행,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,보험료,EA01,0,3001000,,,,,,KDBLIFE,7,EFILBDK
51433,40327,PROLIFE,12835,,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,기부,EI01,0,1000,,,,,,PROLIFE,7,EFILORP
62276,40176,METLIFE,12831,우리은행,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,보험료,EA01,0,10025000,,,,,,METLIFE,7,EFILTEM
62296,40446,SKYLIFE,12852,우리은행,출금,우리은행,F020,자동입력,,,지로 출금이체,통신비,EB03,0,538000,,,,,,SKYLIFE,7,EFILYKS
54478,3926,광주Ｌｉｆｅ,2329,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,기타입금,DC11,63000,1673000,,,,,,광주Ｌｉｆｅ,6,ｅｆｉＬ주광
50608,49326,기업Ｍｅｌａｎｉｅ,20276,,출금,우리은행,F020,bank-name,,,전자뱅킹예약건별이체,개인간거래,EH01,60000,60000,,,,,,기업Ｍｅｌａｎｉｅ,9,ｅｉｎａｌｅＭ업기
47987,40776,UBCARE,12956,,출금,우리은행,F020,회사명,,,CMS공동망 당일출금이체-전자금융팀,회사출금,EI05,0,327000,,,,,,UBCARE,6,ERACBU
47988,40777,UBCARE,12957,,출금,우리은행,F020,회사명,,,CMS공동망 출금이체,회사출금,EI05,0,327000,,,,,,UBCARE,6,ERACBU
47943,18023,ＬＦ,12542,,입금,우리은행,F020,회사명,,,펌뱅킹 입금이체,회사입금,DC02,1000,14762000,,,,,,ＬＦ,2,ＦＬ
59448,64766,부산-어머니AIG,33452,,출금,우리은행,F020,직접입력,,,타행자동이체-전자금융부,경조사/용돈,EH02,0,0,,,,,,부산-어머니AIG,8,GIA니머어-산부
48642,59577,두암ＥＮＧ,29124,,출금,우리은행,F020,회사명,,,펌뱅킹 출금이체,회사출금,EI05,80000,80000,,,,,,두암ＥＮＧ,5,ＧＮＥ암두
47961,18238,ＳＰＧ,12639,,입금,우리은행,F020,회사명,,,급여 입금이체,회사입금,DC02,0,2083000,,,,,,ＳＰＧ,3,ＧＰＳ
62189,18130,ＰＯＳＴＥＣＨ,12577,우리은행,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,기타소득,DA06,60000,60000,,,,,,ＰＯＳＴＥＣＨ,7,ＨＣＥＴＳＯＰ
45924,12467,유진Ｔｅｃｈ,8658,,입금,우리은행,F020,회사명,,,인터넷뱅킹 대량이체,회사입금,DC02,0,2963000,,,,,,유진Ｔｅｃｈ,6,ｈｃｅＴ진유
61646,14046,주해람ｈ,9696,우리은행,입금,우리은행,F020,실명,,,전자뱅킹예약건별이체,개인입금,DC03,454000,454000,,,,,,주해람ｈ,4,ｈ람해주
4193,2773,P.I,1403,,입금,우리은행,F020,자동입력,,,상여금 입금이체,급여,DA01,356000,4311000,,,,,,P.I,3,I.P
61573,13214,저축－최원석ＳＢＩ,9065,우리은행,입금,우리은행,F020,직접입력,,,납부자자동 입금이체,기타입금,DC11,10000,10000,,,,,,저축－최원석ＳＢＩ,8,ＩＢＳ석원최－축저
65362,69776,스마일ＥＤＩ,37974,우리은행,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,전문서비스,EC02,0,19000,,,,,,스마일ＥＤＩ,6,ＩＤＥ일마스
47989,40904,citicardFUJIFI,12962,,출금,우리은행,F020,회사명,,,CMS공동망 출금이체,회사출금,EI05,1167000,5324000,,,,,,citicardFUJIFI,14,IFIJUFdracitic
7678,18253,ＳＴＰ　ＰＩ,12645,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,1339000,1339000,,,,,,ＳＴＰ　ＰＩ,5,ＩＰ　ＰＴＳ
5580,7873,물산패션OPI,5437,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,580000,32630000,,,,,,물산패션OPI,7,IPO션패산물
6754,13273,전자OPI,9101,,입금,우리은행,F020,자동입력,,,지로대량급여 입금이체,급여,DA01,869000,47899000,,,,,,전자OPI,5,IPO자전
5656,8592,분기PI,5817,,입금,우리은행,F020,자동입력,,,상여금 입금이체,급여,DA01,6605000,6605000,,,,,,분기PI,4,IP기분
47915,17777,ＣＢＳｉ,12474,,입금,우리은행,F020,회사명,,,인터넷뱅킹 대량이체,회사입금,DC02,484000,3090000,,,,,,ＣＢＳｉ,4,ｉＳＢＣ
61297,11660,영업성과　ＣＪ,8076,우리은행,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,기타소득,DA06,413000,6935000,,,,,,영업성과　ＣＪ,6,ＪＣ　과성업영
60879,8392,복지기금　ＣＪ,5642,우리은행,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,복리후생비/경비,DC01,0,100000,,,,,,복지기금　ＣＪ,6,ＪＣ　금기지복
61681,14221,지원금　ＣＪ,9847,우리은행,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,지원금/장학금,DC07,565000,565000,,,,,,지원금　ＣＪ,5,ＪＣ　금원지
48785,60328,매직ＳＨＪ,29795,,출금,우리은행,F020,회사명,,,펌뱅킹 출금이체,회사출금,EI05,11000,11000,,,,,,매직ＳＨＪ,5,ＪＨＳ직매
45788,11768,오일관광㈜호텔ｐｊ,8155,,입금,우리은행,F020,회사명,,,인터넷뱅킹 대량이체,회사입금,DC02,4000,921000,,,,,,오일관광㈜호텔ｐｊ,9,ｊｐ텔호㈜광관일오
46123,13309,정관장  ＴＭＣＫ,9130,,입금,우리은행,F020,회사명,,,인터넷뱅킹 대량이체,회사입금,DC02,97000,97000,,,,,,정관장  ＴＭＣＫ,7,ＫＣＭＴ  장관정
47224,16691,홍삼톤  ＴＭＣＫ,11577,,입금,우리은행,F020,회사명,,,인터넷뱅킹 대량이체,회사입금,DC02,193000,193000,,,,,,홍삼톤  ＴＭＣＫ,7,ＫＣＭＴ  톤삼홍
48716,59807,레즈메드ＨＫ,29335,,출금,우리은행,F020,회사명,,,펌뱅킹 출금이체,회사출금,EI05,0,18000,,,,,,레즈메드ＨＫ,6,ＫＨ드메즈레
62289,40439,SKTELINK,12845,우리은행,출금,우리은행,F020,자동입력,,,CMS공동망 출금이체,통신비,EB03,36000,60000,,,,,,SKTELINK,8,KNILETKS
58604,56978,농협곡반정IPARK,26763,,출금,우리은행,F020,직접입력,,,전자뱅킹예약건별이체,세금/공과금,EB01,0,0,,,,,,농협곡반정IPARK,10,KRAPI정반곡협농
47990,40905,citicardLOREAL,12963,,출금,우리은행,F020,회사명,,,CMS공동망 출금이체,회사출금,EI05,939000,939000,,,,,,citicardLOREAL,14,LAEROLdracitic
45292,9954,송파솔루션ＣＩＬ,6721,,입금,우리은행,F020,회사명,,,전자뱅킹예약건별이체,회사입금,DC02,100000,1996000,,,,,,송파솔루션ＣＩＬ,8,ＬＩＣ션루솔파송
48351,53361,나주변화ＩＬ,23405,,출금,우리은행,F020,회사명,,,펌뱅킹 출금이체,회사출금,EI05,5000,5000,,,,,,나주변화ＩＬ,6,ＬＩ화변주나
63807,59755,라이프PL,29286,우리은행,출금,우리은행,F020,자동입력,,,펌뱅킹 출금이체,보험료,EA01,0,1000000,,,,,,라이프PL,5,LP프이라
62294,40444,SKTL,12850,우리은행,출금,우리은행,F020,자동입력,,,지로 출금이체,통신비,EB03,0,331000,,,,,,SKTL,4,LTKS
43519,2801,YBM,1418,,입금,우리은행,F020,회사명,,,PG(전자상거래)출금미완료처리,회사입금,DC02,49000,59000,,,,,,YBM,3,MBY
