,확인용,적요,적요일련번호,금융회사,입출금구분,데이터셋출처,출처번호,적요구조,적요구조일련번호,적요 설명,거래코드,분류,분류번호,최소금액,최대금액,단어,단어일련번호,단어의미,개체명,완료여부,적요_pre,적요길이,적요반대_pre
5369,7204,동아건설산업급여,4920,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,6838000,6838000,,,,,,동아건설산업급여,8,여급업산설건아동
5371,7205,동아기업급여,4921,,입금,우리은행,F020,자동입력,,,전자뱅킹예약건별이체,급여,DA01,1930000,2685000,,,,,,동아기업급여,6,여급업기아동
5373,7206,동아소역（주）급여,4922,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,1941000,1941000,,,,,,동아소역（주）급여,9,여급）주（역소아동
5375,7210,동안산급여,4926,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,0,2470000,,,,,,동안산급여,5,여급산안동
5379,7221,동양월급여,4937,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,2048000,6767000,,,,,,동양월급여,5,여급월양동
5381,7228,동우공영급여,4944,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,0,3955000,,,,,,동우공영급여,6,여급영공우동
5386,7234,동우자동차급여,4950,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,8677000,8677000,,,,,,동우자동차급여,7,여급차동자우동
5388,7250,동인기연급여,4963,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,4154000,5979000,,,,,,동인기연급여,6,여급연기인동
5390,7253,동일건축급여,4966,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,0,3477000,,,,,,동일건축급여,6,여급축건일동
5393,7260,동일운수급여,4973,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,2185000,2185000,,,,,,동일운수급여,6,여급수운일동
5396,7280,동탄 월급여,4986,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,4352000,4352000,,,,,,동탄 월급여,5,여급월 탄동
5399,7288,동해전력　정기급여,4991,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,2960000,3344000,,,,,,동해전력　정기급여,8,여급기정　력전해동
5402,7299,동희메탈급여,5002,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,3485000,4109000,,,,,,동희메탈급여,6,여급탈메희동
5405,7305,두루텍㈜급여,5007,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,2275000,2275000,,,,,,두루텍㈜급여,6,여급㈜텍루두
5407,7307,두리개발급여,5009,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,0,1961000,,,,,,두리개발급여,6,여급발개리두
5409,7308,두번째닷컴／급여,5010,,입금,우리은행,F020,자동입력,,,전자뱅킹예약건별이체,급여,DA01,1729000,1865000,,,,,,두번째닷컴／급여,8,여급／컴닷째번두
5411,7322,두양전력급여,5021,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,0,1000,,,,,,두양전력급여,6,여급력전양두
5416,7330,두일산업  급여,5027,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,2394000,2394000,,,,,,두일산업  급여,6,여급  업산일두
5418,7333,듀크린월급여,5028,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,3515000,5202000,,,,,,듀크린월급여,6,여급월린크듀
5420,7334,드래곤　급여,5029,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,3201000,11989000,,,,,,드래곤　급여,5,여급　곤래드
5424,7339,드래곤급여,5034,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,1000,4068000,,,,,,드래곤급여,5,여급곤래드
5428,7351,등촌샤브칼국수급여,5043,,입금,우리은행,F020,자동입력,,,전자뱅킹예약건별이체,급여,DA01,1451000,1451000,,,,,,등촌샤브칼국수급여,9,여급수국칼브샤촌등
5434,7363,디스파인급여,5053,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,2345000,2345000,,,,,,디스파인급여,6,여급인파스디
5436,7365,디씨티엠월급여,5054,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,1288000,3321000,,,,,,디씨티엠월급여,7,여급월엠티씨디
5438,7366,디아비전　급여,5055,,입금,우리은행,F020,자동입력,,,전자뱅킹예약건별이체,급여,DA01,3568000,3568000,,,,,,디아비전　급여,6,여급　전비아디
5440,7373,디앤비주식회사급여,5060,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,3307000,3307000,,,,,,디앤비주식회사급여,9,여급사회식주비앤디
5443,7396,디엘팜　급여,5080,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,0,3098000,,,,,,디엘팜　급여,5,여급　팜엘디
5449,7423,라움퍼니처급여,5104,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,2127000,2127000,,,,,,라움퍼니처급여,7,여급처니퍼움라
5451,7424,라이나급여,5105,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,0,16526000,,,,,,라이나급여,5,여급나이라
5453,7425,라이온급여,5106,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,2565000,4017000,,,,,,라이온급여,5,여급온이라
5456,7433,라이프급여,5114,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,0,1794000,,,,,,라이프급여,5,여급프이라
5460,7449,락앤락 급여,5126,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,0,6983000,,,,,,락앤락 급여,5,여급 락앤락
5462,7451,란니야더피카디급여,5127,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,0,2941000,,,,,,란니야더피카디급여,9,여급디카피더야니란
5464,7456,랩미술학원급여,5130,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,0,226000,,,,,,랩미술학원급여,7,여급원학술미랩
5466,7457,랩인인천급여,5131,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,0,0,,,,,,랩인인천급여,6,여급천인인랩
5469,7466,레인보우월급여,5139,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,2282000,2282000,,,,,,레인보우월급여,7,여급월우보인레
5471,7469,레티튜급여,5142,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,1313000,3190000,,,,,,레티튜급여,5,여급튜티레
5473,7477,로드맵㈜급여,5149,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,2440000,2440000,,,,,,로드맵㈜급여,6,여급㈜맵드로
5475,7484,로엘의원급여,5152,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,0,1588000,,,,,,로엘의원급여,6,여급원의엘로
5480,7513,롯데컬처웍스급여,5180,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,0,8864000,,,,,,롯데컬처웍스급여,8,여급스웍처컬데롯
5482,7525,룩테크　급여,5188,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,2637000,2637000,,,,,,룩테크　급여,5,여급　크테룩
5485,7543,리스너＿급여,5197,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,2192000,4847000,,,,,,리스너＿급여,5,여급＿너스리
5488,7552,리움월급여,5203,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,5580000,5580000,,,,,,리움월급여,5,여급월움리
5492,7557,리치푸드급여,5208,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,2000000,2491000,,,,,,리치푸드급여,6,여급드푸치리
5495,7565,마곡할인마트급여,5214,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,1952000,1952000,,,,,,마곡할인마트급여,8,여급트마인할곡마
5497,7570,마담칼국수급여,5217,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,2715000,2715000,,,,,,마담칼국수급여,7,여급수국칼담마
5499,7574,마루의원급여,5221,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,0,0,,,,,,마루의원급여,6,여급원의루마
5501,7623,만나플래닛급여,5253,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,3142000,3142000,,,,,,만나플래닛급여,7,여급닛래플나만
5503,7643,매슨코리아㈜급여,5268,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,6235000,6235000,,,,,,매슨코리아㈜급여,8,여급㈜아리코슨매
5505,7652,매직서비스급여,5277,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,0,4590000,,,,,,매직서비스급여,7,여급스비서직매
5509,7663,먹보한우급여,5285,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,2531000,2531000,,,,,,먹보한우급여,6,여급우한보먹
5511,7672,메디슨급여,5289,,입금,우리은행,F020,자동입력,,,지로대량급여 입금이체,급여,DA01,0,6908000,,,,,,메디슨급여,5,여급슨디메
5514,7698,메이븐급여,5295,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,0,3245000,,,,,,메이븐급여,5,여급븐이메
5516,7700,메이플푸드급여,5297,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,0,0,,,,,,메이플푸드급여,7,여급드푸플이메
5520,7747,메탈ｅｎｇ　급여,5342,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,964000,964000,,,,,,메탈ｅｎｇ　급여,7,여급　ｇｎｅ탈메
5522,7753,명가원설농탕급여,5346,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,2401000,2401000,,,,,,명가원설농탕급여,8,여급탕농설원가명
5554,7806,명진종합물류급여,5394,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,0,6000000,,,,,,명진종합물류급여,8,여급류물합종진명
5556,7813,모두렌탈　급여,5399,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,0,2597000,,,,,,모두렌탈　급여,6,여급　탈렌두모
5558,7814,모두렌탈급여,5400,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,2263000,4846000,,,,,,모두렌탈급여,6,여급탈렌두모
5560,7824,모트렉스월급여,5405,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,1000,9009000,,,,,,모트렉스월급여,7,여급월스렉트모
5562,7829,목성유치원급여,5410,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,0,550000,,,,,,목성유치원급여,7,여급원치유성목
5566,7841,무림캐피탈（주）급여,5421,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,0,9061000,,,,,,무림캐피탈（주）급여,10,여급）주（탈피캐림무
5568,7843,무빙스톤즈급여,5422,,입금,우리은행,F020,자동입력,,,전자뱅킹예약건별이체,급여,DA01,0,0,,,,,,무빙스톤즈급여,7,여급즈톤스빙무
5573,7850,무한기업급여,5428,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,2418000,3213000,,,,,,무한기업급여,6,여급업기한무
5576,7854,문성고급여,5430,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,3540000,3540000,,,,,,문성고급여,5,여급고성문
5581,7874,물산패션급여,5438,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,0,6636000,,,,,,물산패션급여,6,여급션패산물
5586,7883,뮤직카우　급여,5446,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,2839000,2839000,,,,,,뮤직카우　급여,6,여급　우카직뮤
5588,7886,미금샤르망급여,5448,,입금,우리은행,F020,자동입력,,,전자뱅킹예약건별이체,급여,DA01,521000,521000,,,,,,미금샤르망급여,7,여급망르샤금미
5590,7888,미도정업㈜급여,5449,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,0,3236000,,,,,,미도정업㈜급여,7,여급㈜업정도미
5592,7890,미동이엔씨급여,5451,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,0,3741000,,,,,,미동이엔씨급여,7,여급씨엔이동미
5600,7996,미소래병원급여,5468,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,0,3300000,,,,,,미소래병원급여,7,여급원병래소미
5602,7999,미소종합급여,5469,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,397000,595000,,,,,,미소종합급여,6,여급합종소미
5604,8001,미스터피자급여,5470,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,174000,1828000,,,,,,미스터피자급여,7,여급자피터스미
5606,8002,미쓰이소꼬급여,5471,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,2207000,3499000,,,,,,미쓰이소꼬급여,7,여급꼬소이쓰미
5608,8008,미주제강　급여,5474,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,1000,1000,,,,,,미주제강　급여,6,여급　강제주미
5613,8030,민앤지 급여,5484,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,5096000,5096000,,,,,,민앤지 급여,5,여급 지앤민
5615,8034,민주평통급여,5488,,입금,우리은행,F020,자동입력,,,지로대량급여 입금이체,급여,DA01,0,4559000,,,,,,민주평통급여,6,여급통평주민
5617,8058,바이텍급여,5500,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,0,0,,,,,,바이텍급여,5,여급텍이바
5619,8190,반석데이케어급여,5522,,입금,우리은행,F020,자동입력,,,전자뱅킹예약건별이체,급여,DA01,1921000,2297000,,,,,,반석데이케어급여,8,여급어케이데석반
5621,8269,백제약품급여,5571,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,1744000,7164000,,,,,,백제약품급여,6,여급품약제백
5623,8306,베스트마트급여,5594,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,390000,390000,,,,,,베스트마트급여,7,여급트마트스베
5625,8307,베스트산부인과급여,5595,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,2287000,2879000,,,,,,베스트산부인과급여,9,여급과인부산트스베
5627,8331,벨이앤씨　급여,5600,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,0,0,,,,,,벨이앤씨　급여,6,여급　씨앤이벨
5629,8338,병무청급여,5601,,입금,우리은행,F020,자동입력,,,지로대량급여 입금이체,급여,DA01,0,3397000,,,,,,병무청급여,5,여급청무병
5633,8362,보보스급여,5620,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,424000,3415000,,,,,,보보스급여,5,여급스보보
5635,8373,보육교직원급여,5629,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,1750000,1750000,,,,,,보육교직원급여,7,여급원직교육보
5637,8385,보호작업장급여,5638,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,0,0,,,,,,보호작업장급여,7,여급장업작호보
5640,8433,부모사랑급여,5678,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,2207000,2207000,,,,,,부모사랑급여,6,여급랑사모부
5647,8550,부성이엔지㈜　급여,5783,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,1819000,1819000,,,,,,부성이엔지㈜　급여,8,여급　㈜지엔이성부
5650,8569,부천시니어클럽급여,5800,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,0,670000,,,,,,부천시니어클럽급여,9,여급럽클어니시천부
5653,8587,북부청급여,5813,,입금,우리은행,F020,자동입력,,,지로대량급여 입금이체,급여,DA01,0,8247000,,,,,,북부청급여,5,여급청부북
5659,8602,분당차병원급여,5826,,입금,우리은행,F020,자동입력,,,급여 입금이체,급여,DA01,0,6990000,,,,,,분당차병원급여,7,여급원병차당분
5661,8631,블루닷급여,5843,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,4288000,4288000,,,,,,블루닷급여,5,여급닷루블
5663,8650,비앤비월드㈜급여,5849,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,2111000,2111000,,,,,,비앤비월드㈜급여,8,여급㈜드월비앤비
5665,8656,비에스에이치에스급여,5851,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,877000,2864000,,,,,,비에스에이치에스급여,10,여급스에치이에스에비
5668,8672,비즈컨설팅급여,5860,,입금,우리은행,F020,자동입력,,,인터넷뱅킹 대량이체,급여,DA01,0,0,,,,,,비즈컨설팅급여,7,여급팅설컨즈비
