index,확인용,입출금구분,거래코드,적요,최소금액,최대금액,대분류,분류,적요일련번호,금융회사,데이터셋출처,출처번호,적요구조,적요구조일련번호,적요 설명,분류번호,단어,단어일련번호,단어의미,개체명,완료여부,적요_pre,적요길이,적요반대_pre
17092,17092,입금,급여 입금이체,（주）두한테크,"2,548,000","2,548,000",입금이체,회사입금,,,,,,,,,,,,,,（주）두한테크,7,크테한두）주（
17093,17093,입금,급여 입금이체,（주）드림메디컬그룹,"1,965,000","1,965,000",입금이체,회사입금,,,,,,,,,,,,,,（주）드림메디컬그룹,10,룹그컬디메림드）주（
17094,17094,입금,전자뱅킹예약건별이체,（주）드림테크,"2,271,000","2,271,000",입금이체,회사입금,,,,,,,,,,,,,,（주）드림테크,7,크테림드）주（
17096,17096,입금,급여 입금이체,（주）디라직,"1,991,000","3,999,000",입금이체,회사입금,,,,,,,,,,,,,,（주）디라직,6,직라디）주（
17097,17097,입금,인터넷뱅킹 대량이체,（주）디앤아이, - ,"10,760,000",입금이체,회사입금,,,,,,,,,,,,,,（주）디앤아이,7,이아앤디）주（
17098,17098,입금,인터넷뱅킹 대량이체,（주）디에프엑스, - ,"3,527,000",입금이체,회사입금,,,,,,,,,,,,,,（주）디에프엑스,8,스엑프에디）주（
17099,17099,입금,급여 입금이체,（주）디엔에프, - ,"43,526,000",입금이체,회사입금,,,,,,,,,,,,,,（주）디엔에프,7,프에엔디）주（
17100,17100,입금,급여 입금이체,（주）디엔에프울산,"777,000","777,000",입금이체,회사입금,,,,,,,,,,,,,,（주）디엔에프울산,9,산울프에엔디）주（
17101,17101,입금,전자뱅킹예약건별이체,（주）디자인로직, - ,"3,424,000",입금이체,회사입금,,,,,,,,,,,,,,（주）디자인로직,8,직로인자디）주（
17102,17102,입금,급여 입금이체,（주）디자인벤처스,"2,039,000","2,112,000",입금이체,회사입금,,,,,,,,,,,,,,（주）디자인벤처스,9,스처벤인자디）주（
17103,17103,입금,전자뱅킹예약건별이체,（주）디자인애드,"145,000","145,000",입금이체,회사입금,,,,,,,,,,,,,,（주）디자인애드,8,드애인자디）주（
17104,17104,입금,급여 입금이체,（주）디지티,"1,880,000","2,000,000",입금이체,회사입금,,,,,,,,,,,,,,（주）디지티,6,티지디）주（
17105,17105,입금,인터넷뱅킹 대량이체,（주）디파이, - ,"4,509,000",입금이체,회사입금,,,,,,,,,,,,,,（주）디파이,6,이파디）주（
17106,17106,입금,전자뱅킹예약건별이체,（주）디펙스종합물류,"2,170,000","2,170,000",입금이체,회사입금,,,,,,,,,,,,,,（주）디펙스종합물류,10,류물합종스펙디）주（
17107,17107,입금,전자뱅킹예약건별이체,（주）라온팜,"5,655,000","5,655,000",입금이체,회사입금,,,,,,,,,,,,,,（주）라온팜,6,팜온라）주（
17108,17108,입금,전자뱅킹예약건별이체,（주）라이스클레이,"2,566,000","2,566,000",입금이체,회사입금,,,,,,,,,,,,,,（주）라이스클레이,9,이레클스이라）주（
17109,17109,입금,전자뱅킹예약건별이체,（주）라이트하우스유,"174,000","174,000",입금이체,회사입금,,,,,,,,,,,,,,（주）라이트하우스유,10,유스우하트이라）주（
17111,17111,입금,인터넷뱅킹 대량이체,（주）라카이코리아,"145,000","145,000",입금이체,회사입금,,,,,,,,,,,,,,（주）라카이코리아,9,아리코이카라）주（
17112,17112,입금,전자뱅킹예약건별이체,（주）라코스시스템,"433,000","433,000",입금이체,회사입금,,,,,,,,,,,,,,（주）라코스시스템,9,템스시스코라）주（
17113,17113,입금,급여 입금이체,（주）러쉬코리아,"2,144,000","2,493,000",입금이체,회사입금,,,,,,,,,,,,,,（주）러쉬코리아,8,아리코쉬러）주（
17115,17115,입금,전자뱅킹예약건별이체,（주）레드시퀀스,"990,000","990,000",입금이체,회사입금,,,,,,,,,,,,,,（주）레드시퀀스,8,스퀀시드레）주（
17116,17116,입금,인터넷뱅킹 대량이체,（주）레이언스,"36,000","36,000",입금이체,회사입금,,,,,,,,,,,,,,（주）레이언스,7,스언이레）주（
17117,17117,입금,전자뱅킹예약건별이체,（주）레코인터내셔널,"2,274,000","3,000,000",입금이체,회사입금,,,,,,,,,,,,,,（주）레코인터내셔널,10,널셔내터인코레）주（
17118,17118,입금,전자뱅킹예약건별이체,（주）레포르마, - , - ,입금이체,회사입금,,,,,,,,,,,,,,（주）레포르마,7,마르포레）주（
17119,17119,입금,인터넷뱅킹 대량이체,（주）렌탈,"77,000","77,000",입금이체,회사입금,,,,,,,,,,,,,,（주）렌탈,5,탈렌）주（
17120,17120,입금,전자뱅킹예약건별이체,（주）로드메일코리아,"3,838,000","3,838,000",입금이체,회사입금,,,,,,,,,,,,,,（주）로드메일코리아,10,아리코일메드로）주（
17121,17121,입금,전자뱅킹예약건별이체,（주）로보트필름, - , - ,입금이체,회사입금,,,,,,,,,,,,,,（주）로보트필름,8,름필트보로）주（
17122,17122,입금,전자뱅킹예약건별이체,（주）로지스팩에이앤, - , - ,입금이체,회사입금,,,,,,,,,,,,,,（주）로지스팩에이앤,10,앤이에팩스지로）주（
17123,17123,입금,인터넷뱅킹 대량이체,（주）로타렉스루스테, - , - ,입금이체,회사입금,,,,,,,,,,,,,,（주）로타렉스루스테,10,테스루스렉타로）주（
17124,17124,입금,전자뱅킹예약건별이체,（주）루다디자인,"91,000","91,000",입금이체,회사입금,,,,,,,,,,,,,,（주）루다디자인,8,인자디다루）주（
17125,17125,입금,급여 입금이체,（주）룸페커,"1,946,000","9,887,000",입금이체,회사입금,,,,,,,,,,,,,,（주）룸페커,6,커페룸）주（
17126,17126,입금,전자뱅킹예약건별이체,（주）르네시떼상인회, - , - ,입금이체,회사입금,,,,,,,,,,,,,,（주）르네시떼상인회,10,회인상떼시네르）주（
17127,17127,입금,급여 입금이체,（주）리뷰스타,"767,000","767,000",입금이체,회사입금,,,,,,,,,,,,,,（주）리뷰스타,7,타스뷰리）주（
17129,17129,입금,전자뱅킹예약건별이체,（주）리산,"2,184,000","2,184,000",입금이체,회사입금,,,,,,,,,,,,,,（주）리산,5,산리）주（
17130,17130,입금,전자뱅킹예약건별이체,（주）리서치랩퇴직금,"2,057,000","2,057,000",소득,퇴직금,,,,,,,,,,,,,,（주）리서치랩퇴직금,10,금직퇴랩치서리）주（
17132,17132,입금,급여 입금이체,（주）링크제니시스,"1,000","2,372,000",입금이체,회사입금,,,,,,,,,,,,,,（주）링크제니시스,9,스시니제크링）주（
17133,17133,입금,일반대외대량 입금이체,（주）마니커에프앤지,"682,000","1,384,000",입금이체,회사입금,,,,,,,,,,,,,,（주）마니커에프앤지,10,지앤프에커니마）주（
17134,17134,입금,인터넷뱅킹 대량이체,（주）마르시스,"425,000","425,000",입금이체,회사입금,,,,,,,,,,,,,,（주）마르시스,7,스시르마）주（
17135,17135,입금,인터넷뱅킹 대량이체,（주）마블플러스,"7,985,000","7,985,000",입금이체,회사입금,,,,,,,,,,,,,,（주）마블플러스,8,스러플블마）주（
17136,17136,입금,급여 입금이체,（주）마이다스아이티,"2,055,000","2,620,000",입금이체,회사입금,,,,,,,,,,,,,,（주）마이다스아이티,10,티이아스다이마）주（
17137,17137,입금,전자뱅킹예약건별이체,（주）마인드시스템,"1,000","2,608,000",입금이체,회사입금,,,,,,,,,,,,,,（주）마인드시스템,9,템스시드인마）주（
17138,17138,입금,전자뱅킹예약건별이체,（주）마인드프리즘기,"3,566,000","3,566,000",입금이체,회사입금,,,,,,,,,,,,,,（주）마인드프리즘기,10,기즘리프드인마）주（
17139,17139,입금,전자뱅킹예약건별이체,（주）마켓플러스,"2,035,000","2,035,000",입금이체,회사입금,,,,,,,,,,,,,,（주）마켓플러스,8,스러플켓마）주（
17140,17140,입금,급여 입금이체,（주）매경닷컴, - ,"5,766,000",입금이체,회사입금,,,,,,,,,,,,,,（주）매경닷컴,7,컴닷경매）주（
17141,17141,입금,급여 입금이체,（주）매경비즈,"3,689,000","4,053,000",입금이체,회사입금,,,,,,,,,,,,,,（주）매경비즈,7,즈비경매）주（
17142,17142,입금,급여 입금이체,（주）매일경제신문사, - ,"12,440,000",입금이체,회사입금,,,,,,,,,,,,,,（주）매일경제신문사,10,사문신제경일매）주（
17143,17143,입금,급여 입금이체,（주）매일경제티브이, - ,"6,001,000",입금이체,회사입금,,,,,,,,,,,,,,（주）매일경제티브이,10,이브티제경일매）주（
17144,17144,입금,급여 입금이체,（주）매일방송, - ,"7,462,000",입금이체,회사입금,,,,,,,,,,,,,,（주）매일방송,7,송방일매）주（
17145,17145,입금,전자뱅킹예약건별이체,（주）맥그로우컨설팅, - , - ,입금이체,회사입금,,,,,,,,,,,,,,（주）맥그로우컨설팅,10,팅설컨우로그맥）주（
17146,17146,입금,전자뱅킹예약건별이체,（주）머티리얼스앤머,"4,500,000","5,000,000",입금이체,회사입금,,,,,,,,,,,,,,（주）머티리얼스앤머,10,머앤스얼리티머）주（
17147,17147,입금,급여 입금이체,（주）메이커스에스아,"2,457,000","2,457,000",입금이체,회사입금,,,,,,,,,,,,,,（주）메이커스에스아,10,아스에스커이메）주（
17148,17148,입금,전자뱅킹예약건별이체,（주）명성테크놀로지,"2,769,000","3,407,000",입금이체,회사입금,,,,,,,,,,,,,,（주）명성테크놀로지,10,지로놀크테성명）주（
17149,17149,입금,급여 입금이체,（주）명원섬유,"1,833,000","1,833,000",입금이체,회사입금,,,,,,,,,,,,,,（주）명원섬유,7,유섬원명）주（
17151,17151,입금,급여 입금이체,（주）모델로,"2,369,000","2,369,000",입금이체,회사입금,,,,,,,,,,,,,,（주）모델로,6,로델모）주（
17152,17152,입금,전자뱅킹예약건별이체,（주）모렌소프트, - ,"1,991,000",입금이체,회사입금,,,,,,,,,,,,,,（주）모렌소프트,8,트프소렌모）주（
17153,17153,입금,전자뱅킹예약건별이체,（주）모바텍, - , - ,입금이체,회사입금,,,,,,,,,,,,,,（주）모바텍,6,텍바모）주（
17154,17154,입금,전자뱅킹예약건별이체,（주）모빌리티네트웍,"5,887,000","5,887,000",입금이체,회사입금,,,,,,,,,,,,,,（주）모빌리티네트웍,10,웍트네티리빌모）주（
17155,17155,입금,급여 입금이체,（주）문건축, - ,"1,908,000",입금이체,회사입금,,,,,,,,,,,,,,（주）문건축,6,축건문）주（
17156,17156,입금,전자뱅킹예약건별이체,（주）문경운수,"2,650,000","2,650,000",입금이체,회사입금,,,,,,,,,,,,,,（주）문경운수,7,수운경문）주（
17157,17157,입금,급여 입금이체,（주）물맑은고기팜,"3,097,000","3,097,000",입금이체,회사입금,,,,,,,,,,,,,,（주）물맑은고기팜,9,팜기고은맑물）주（
17158,17158,입금,전자뱅킹예약건별이체,（주）미뉴에트,"3,000,000","3,000,000",입금이체,회사입금,,,,,,,,,,,,,,（주）미뉴에트,7,트에뉴미）주（
17159,17159,입금,전자뱅킹예약건별이체,（주）미담건축,"3,121,000","3,306,000",입금이체,회사입금,,,,,,,,,,,,,,（주）미담건축,7,축건담미）주（
17160,17160,입금,전자뱅킹예약건별이체,（주）미래,"1,105,000","1,105,000",입금이체,회사입금,,,,,,,,,,,,,,（주）미래,5,래미）주（
17161,17161,입금,급여 입금이체,（주）미래과학,"646,000","646,000",입금이체,회사입금,,,,,,,,,,,,,,（주）미래과학,7,학과래미）주（
17162,17162,입금,전자뱅킹예약건별이체,（주）미래메디쿠스, - , - ,입금이체,회사입금,,,,,,,,,,,,,,（주）미래메디쿠스,9,스쿠디메래미）주（
17163,17163,입금,전자뱅킹예약건별이체,（주）미래폴리켐,"4,568,000","4,568,000",입금이체,회사입금,,,,,,,,,,,,,,（주）미래폴리켐,8,켐리폴래미）주（
17164,17164,입금,급여 입금이체,（주）미래푸드시스템,"232,000","2,917,000",입금이체,회사입금,,,,,,,,,,,,,,（주）미래푸드시스템,10,템스시드푸래미）주（
17165,17165,입금,전자뱅킹예약건별이체,（주）미래푸드시스템,"232,000","2,917,000",입금이체,회사입금,,,,,,,,,,,,,,（주）미래푸드시스템,10,템스시드푸래미）주（
17166,17166,입금,급여 입금이체,（주）미석케미칼,"2,380,000","2,380,000",입금이체,회사입금,,,,,,,,,,,,,,（주）미석케미칼,8,칼미케석미）주（
17167,17167,입금,급여 입금이체,（주）미성에스엔피, - ,"2,390,000",입금이체,회사입금,,,,,,,,,,,,,,（주）미성에스엔피,9,피엔스에성미）주（
17168,17168,입금,인터넷뱅킹 대량이체,（주）미성에스엔피, - ,"2,390,000",입금이체,회사입금,,,,,,,,,,,,,,（주）미성에스엔피,9,피엔스에성미）주（
17169,17169,입금,전자뱅킹예약건별이체,（주）미소텍비앤에이,"1,750,000","1,750,000",입금이체,회사입금,,,,,,,,,,,,,,（주）미소텍비앤에이,10,이에앤비텍소미）주（
17170,17170,입금,전자뱅킹예약건별이체,（주）바나나엔터테인,"2,508,000","2,508,000",입금이체,회사입금,,,,,,,,,,,,,,（주）바나나엔터테인,10,인테터엔나나바）주（
17171,17171,입금,전자뱅킹예약건별이체,（주）바이오프랜즈,"330,000","330,000",입금이체,회사입금,,,,,,,,,,,,,,（주）바이오프랜즈,9,즈랜프오이바）주（
17172,17172,입금,전자뱅킹예약건별이체,（주）바이칼통상,"4,217,000","4,217,000",입금이체,회사입금,,,,,,,,,,,,,,（주）바이칼통상,8,상통칼이바）주（
17173,17173,입금,급여 입금이체,（주）반도유니콘,"2,283,000","8,238,000",입금이체,회사입금,,,,,,,,,,,,,,（주）반도유니콘,8,콘니유도반）주（
17175,17175,입금,급여 입금이체,（주）배상면주가,"2,868,000","8,379,000",입금이체,회사입금,,,,,,,,,,,,,,（주）배상면주가,8,가주면상배）주（
17177,17177,입금,급여 입금이체,（주）백산,"10,000","3,891,000",입금이체,회사입금,,,,,,,,,,,,,,（주）백산,5,산백）주（
17178,17178,입금,전자뱅킹예약건별이체,（주）백승기업,"175,000","175,000",입금이체,회사입금,,,,,,,,,,,,,,（주）백승기업,7,업기승백）주（
17179,17179,입금,인터넷뱅킹 대량이체,（주）밸류마크, - ,"33,988,000",입금이체,회사입금,,,,,,,,,,,,,,（주）밸류마크,7,크마류밸）주（
17180,17180,입금,인터넷뱅킹 대량이체,（주）밸류프로, - , - ,입금이체,회사입금,,,,,,,,,,,,,,（주）밸류프로,7,로프류밸）주（
17181,17181,입금,전자뱅킹예약건별이체,（주）뱅크앤론대부중,"3,923,000","3,923,000",입금이체,회사입금,,,,,,,,,,,,,,（주）뱅크앤론대부중,10,중부대론앤크뱅）주（
17182,17182,입금,전자뱅킹예약건별이체,（주）벙커컴퍼니, - , - ,입금이체,회사입금,,,,,,,,,,,,,,（주）벙커컴퍼니,8,니퍼컴커벙）주（
17183,17183,입금,전자뱅킹예약건별이체,（주）벙커컴퍼니　압, - , - ,입금이체,회사입금,,,,,,,,,,,,,,（주）벙커컴퍼니0압,10,압0니퍼컴커벙）주（
17184,17184,입금,전자뱅킹예약건별이체,（주）베스텍,"1,000","1,000",입금이체,회사입금,,,,,,,,,,,,,,（주）베스텍,6,텍스베）주（
17185,17185,입금,급여 입금이체,（주）베이비프리즘, - , - ,입금이체,회사입금,,,,,,,,,,,,,,（주）베이비프리즘,9,즘리프비이베）주（
17186,17186,입금,전자뱅킹예약건별이체,（주）벨킨스, - ,"1,920,000",입금이체,회사입금,,,,,,,,,,,,,,（주）벨킨스,6,스킨벨）주（
17188,17188,입금,인터넷뱅킹 대량이체,（주）보령, - ,"11,827,000",입금이체,회사입금,,,,,,,,,,,,,,（주）보령,5,령보）주（
17189,17189,입금,전자뱅킹예약건별이체,（주）보스텍, - ,"2,877,000",입금이체,회사입금,,,,,,,,,,,,,,（주）보스텍,6,텍스보）주（
17190,17190,입금,전자뱅킹예약건별이체,（주）본,"5,188,000","5,188,000",입금이체,회사입금,,,,,,,,,,,,,,（주）본,4,본）주（
17191,17191,입금,전자뱅킹예약건별이체,（주）본스타분당캠퍼,"363,000","363,000",입금이체,회사입금,,,,,,,,,,,,,,（주）본스타분당캠퍼,10,퍼캠당분타스본）주（
17192,17192,입금,급여 입금이체,（주）부영주택, - ,"5,062,000",입금이체,회사입금,,,,,,,,,,,,,,（주）부영주택,7,택주영부）주（
17193,17193,입금,급여 입금이체,（주）북부명문보험대,"62,000","4,519,000",입금이체,회사입금,,,,,,,,,,,,,,（주）북부명문보험대,10,대험보문명부북）주（
17194,17194,입금,인터넷뱅킹 대량이체,（주）브랜뉴뮤직,"275,000","2,010,000",입금이체,회사입금,,,,,,,,,,,,,,（주）브랜뉴뮤직,8,직뮤뉴랜브）주（
17195,17195,입금,급여 입금이체,（주）브랜디포,"2,654,000","2,654,000",입금이체,회사입금,,,,,,,,,,,,,,（주）브랜디포,7,포디랜브）주（
17196,17196,입금,인터넷뱅킹 대량이체,（주）블루스톤익스체,"37,000","37,000",입금이체,회사입금,,,,,,,,,,,,,,（주）블루스톤익스체,10,체스익톤스루블）주（
17197,17197,입금,전자뱅킹예약건별이체,（주）블루윙스,"4,320,000","4,320,000",입금이체,회사입금,,,,,,,,,,,,,,（주）블루윙스,7,스윙루블）주（
17198,17198,입금,인터넷뱅킹 대량이체,（주）비바푸드,"171,000","171,000",입금이체,회사입금,,,,,,,,,,,,,,（주）비바푸드,7,드푸바비）주（
17199,17199,입금,전자뱅킹예약건별이체,（주）비에스아이,"6,908,000","6,908,000",입금이체,회사입금,,,,,,,,,,,,,,（주）비에스아이,8,이아스에비）주（
17200,17200,입금,전자뱅킹예약건별이체,（주）비에프앤씨,"2,613,000","2,613,000",입금이체,회사입금,,,,,,,,,,,,,,（주）비에프앤씨,8,씨앤프에비）주（
17201,17201,입금,전자뱅킹예약건별이체,（주）비엠에스이앤씨,"2,300,000","4,426,000",입금이체,회사입금,,,,,,,,,,,,,,（주）비엠에스이앤씨,10,씨앤이스에엠비）주（
17202,17202,입금,급여 입금이체,（주）비욘드테크, - ,"12,753,000",입금이체,회사입금,,,,,,,,,,,,,,（주）비욘드테크,8,크테드욘비）주（
17203,17203,입금,인터넷뱅킹 대량이체,（주）비전이앤지이,"2,421,000","2,421,000",입금이체,회사입금,,,,,,,,,,,,,,（주）비전이앤지이,9,이지앤이전비）주（
17204,17204,입금,전자뱅킹예약건별이체,（주）비전플러스,"2,939,000","2,939,000",입금이체,회사입금,,,,,,,,,,,,,,（주）비전플러스,8,스러플전비）주（
17205,17205,입금,인터넷뱅킹 대량이체,（주）비즈니스포스트, - ,"7,000",입금이체,회사입금,,,,,,,,,,,,,,（주）비즈니스포스트,10,트스포스니즈비）주（
17207,17207,입금,인터넷뱅킹 대량이체,（주）비콘아이앤씨,"40,000","225,000",입금이체,회사입금,,,,,,,,,,,,,,（주）비콘아이앤씨,9,씨앤이아콘비）주（
17208,17208,입금,인터넷뱅킹 대량이체,（주）사우정보기술,"2,785,000","2,785,000",입금이체,회사입금,,,,,,,,,,,,,,（주）사우정보기술,9,술기보정우사）주（
17209,17209,입금,인터넷뱅킹 대량이체,（주）산무리,"2,163,000","4,010,000",입금이체,회사입금,,,,,,,,,,,,,,（주）산무리,6,리무산）주（
17210,17210,입금,인터넷뱅킹 대량이체,（주）삼구아이앤씨, - , - ,입금이체,회사입금,,,,,,,,,,,,,,（주）삼구아이앤씨,9,씨앤이아구삼）주（
17211,17211,입금,인터넷뱅킹 대량이체,（주）삼구에프에스,"5,000","540,000",입금이체,회사입금,,,,,,,,,,,,,,（주）삼구에프에스,9,스에프에구삼）주（
17212,17212,입금,전자뱅킹예약건별이체,（주）삼덕물류,"2,802,000","2,802,000",입금이체,회사입금,,,,,,,,,,,,,,（주）삼덕물류,7,류물덕삼）주（
17213,17213,입금,전자뱅킹예약건별이체,（주）삼보컨테이너, - , - ,입금이체,회사입금,,,,,,,,,,,,,,（주）삼보컨테이너,9,너이테컨보삼）주（
17214,17214,입금,급여 입금이체,（주）삼삼시스템물류, - ,"2,539,000",입금이체,회사입금,,,,,,,,,,,,,,（주）삼삼시스템물류,10,류물템스시삼삼）주（
17215,17215,입금,전자뱅킹예약건별이체,（주）삼성경인보험대,"6,198,000","6,198,000",입금이체,회사입금,,,,,,,,,,,,,,（주）삼성경인보험대,10,대험보인경성삼）주（
17216,17216,입금,전자뱅킹예약건별이체,（주）삼성금융경인보,"2,647,000","4,178,000",입금이체,회사입금,,,,,,,,,,,,,,（주）삼성금융경인보,10,보인경융금성삼）주（
17217,17217,입금,급여 입금이체,（주）삼성리치라이프,"1,000","3,206,000",입금이체,회사입금,,,,,,,,,,,,,,（주）삼성리치라이프,10,프이라치리성삼）주（
17218,17218,입금,전자뱅킹예약건별이체,（주）삼성비전플러스,"202,000","699,000",입금이체,회사입금,,,,,,,,,,,,,,（주）삼성비전플러스,10,스러플전비성삼）주（
17219,17219,입금,전자뱅킹예약건별이체,（주）삼성씨오에스,"2,748,000","2,748,000",입금이체,회사입금,,,,,,,,,,,,,,（주）삼성씨오에스,9,스에오씨성삼）주（
17220,17220,입금,급여 입금이체,（주）삼성화재경인총,"598,000","598,000",입금이체,회사입금,,,,,,,,,,,,,,（주）삼성화재경인총,10,총인경재화성삼）주（
17222,17222,입금,급여 입금이체,（주）삼우정기,"6,201,000","8,168,000",입금이체,회사입금,,,,,,,,,,,,,,（주）삼우정기,7,기정우삼）주（
17223,17223,입금,급여 입금이체,（주）삼원정밀,"564,028,000","564,028,000",입금이체,회사입금,,,,,,,,,,,,,,（주）삼원정밀,7,밀정원삼）주（
17224,17224,입금,급여 입금이체,（주）삼원피앤피（Ｐ, - ,"2,312,000",입금이체,회사입금,,,,,,,,,,,,,,（주）삼원피앤피（Ｐ,10,Ｐ（피앤피원삼）주（
17226,17226,입금,전자뱅킹예약건별이체,（주）삼주에스엠씨,"7,042,000","7,042,000",입금이체,회사입금,,,,,,,,,,,,,,（주）삼주에스엠씨,9,씨엠스에주삼）주（
17227,17227,입금,급여 입금이체,（주）삼진인터내셔널,"490,000","4,442,000",입금이체,회사입금,,,,,,,,,,,,,,（주）삼진인터내셔널,10,널셔내터인진삼）주（
17228,17228,입금,급여 입금이체,（주）삼홍사,"3,616,000","3,616,000",입금이체,회사입금,,,,,,,,,,,,,,（주）삼홍사,6,사홍삼）주（
17229,17229,입금,급여 입금이체,（주）삼화,"97,000","2,908,000",입금이체,회사입금,,,,,,,,,,,,,,（주）삼화,5,화삼）주（
17230,17230,입금,인터넷뱅킹 대량이체,（주）새롬,"138,000","4,926,000",입금이체,회사입금,,,,,,,,,,,,,,（주）새롬,5,롬새）주（
17232,17232,입금,전자뱅킹예약건별이체,（주）샘컴퍼니,"200,000","3,881,000",입금이체,회사입금,,,,,,,,,,,,,,（주）샘컴퍼니,7,니퍼컴샘）주（
17233,17233,입금,전자뱅킹예약건별이체,（주）샵체인,"1,890,000","1,890,000",입금이체,회사입금,,,,,,,,,,,,,,（주）샵체인,6,인체샵）주（
17234,17234,입금,인터넷뱅킹 대량이체,（주）서머텍코리아,"13,000","4,578,000",입금이체,회사입금,,,,,,,,,,,,,,（주）서머텍코리아,9,아리코텍머서）주（
17235,17235,입금,급여 입금이체,（주）서부엔진,"2,124,000","2,124,000",입금이체,회사입금,,,,,,,,,,,,,,（주）서부엔진,7,진엔부서）주（
17236,17236,입금,급여 입금이체,（주）서울승합, - ,"4,208,000",입금이체,회사입금,,,,,,,,,,,,,,（주）서울승합,7,합승울서）주（
17237,17237,입금,상여금 입금이체,（주）서울승합, - ,"4,208,000",입금이체,회사입금,,,,,,,,,,,,,,（주）서울승합,7,합승울서）주（
17238,17238,입금,인터넷뱅킹 대량이체,（주）서울신약, - , - ,입금이체,회사입금,,,,,,,,,,,,,,（주）서울신약,7,약신울서）주（
17239,17239,입금,전자뱅킹예약건별이체,（주）서원인더스트리,"1,092,000","1,092,000",입금이체,회사입금,,,,,,,,,,,,,,（주）서원인더스트리,10,리트스더인원서）주（
17240,17240,입금,전자뱅킹예약건별이체,（주）선도솔루션,"116,000","116,000",입금이체,회사입금,,,,,,,,,,,,,,（주）선도솔루션,8,션루솔도선）주（
17241,17241,입금,전자뱅킹예약건별이체,（주）선용,"3,815,000","9,141,000",입금이체,회사입금,,,,,,,,,,,,,,（주）선용,5,용선）주（
17242,17242,입금,급여 입금이체,（주）선진운수, - ,"4,221,000",입금이체,회사입금,,,,,,,,,,,,,,（주）선진운수,7,수운진선）주（
17243,17243,입금,인터넷뱅킹 대량이체,（주）선진종합, - , - ,입금이체,회사입금,,,,,,,,,,,,,,（주）선진종합,7,합종진선）주（
17244,17244,입금,인터넷뱅킹 대량이체,（주）선호테크,"1,796,000","4,667,000",입금이체,회사입금,,,,,,,,,,,,,,（주）선호테크,7,크테호선）주（
17245,17245,입금,전자뱅킹예약건별이체,（주）설탕없는과자공, - , - ,입금이체,회사입금,,,,,,,,,,,,,,（주）설탕없는과자공,10,공자과는없탕설）주（
17246,17246,입금,급여 입금이체,（주）성신섬유,"3,068,000","3,212,000",입금이체,회사입금,,,,,,,,,,,,,,（주）성신섬유,7,유섬신성）주（
17247,17247,입금,전자뱅킹예약건별이체,（주）성우씨앤엔,"10,610,000","10,610,000",입금이체,회사입금,,,,,,,,,,,,,,（주）성우씨앤엔,8,엔앤씨우성）주（
17248,17248,입금,일반대외대량 입금이체,（주）성운전자,"30,000","30,000",입금이체,회사입금,,,,,,,,,,,,,,（주）성운전자,7,자전운성）주（
17250,17250,입금,전자뱅킹예약건별이체,（주）성원이엔지,"2,589,000","2,589,000",입금이체,회사입금,,,,,,,,,,,,,,（주）성원이엔지,8,지엔이원성）주（
17251,17251,입금,급여 입금이체,（주）성지산업,"2,604,000","2,604,000",입금이체,회사입금,,,,,,,,,,,,,,（주）성지산업,7,업산지성）주（
17252,17252,입금,인터넷뱅킹 대량이체,（주）성지큐앤씨,"2,393,000","3,179,000",입금이체,회사입금,,,,,,,,,,,,,,（주）성지큐앤씨,8,씨앤큐지성）주（
17253,17253,입금,급여 입금이체,（주）세르파물류,"535,000","3,921,000",입금이체,회사입금,,,,,,,,,,,,,,（주）세르파물류,8,류물파르세）주（
17254,17254,입금,급여 입금이체,（주）세모,"2,742,000","2,742,000",입금이체,회사입금,,,,,,,,,,,,,,（주）세모,5,모세）주（
17255,17255,입금,급여 입금이체,（주）세인티앤엘, - ,"1,860,000",입금이체,회사입금,,,,,,,,,,,,,,（주）세인티앤엘,8,엘앤티인세）주（
17256,17256,입금,인터넷뱅킹 대량이체,（주）세정, - ,"4,288,000",입금이체,회사입금,,,,,,,,,,,,,,（주）세정,5,정세）주（
17257,17257,입금,급여 입금이체,（주）세진에스엠씨,"4,737,000","4,737,000",입금이체,회사입금,,,,,,,,,,,,,,（주）세진에스엠씨,9,씨엠스에진세）주（
17258,17258,입금,급여 입금이체,（주）세진텍,"4,230,000","4,230,000",입금이체,회사입금,,,,,,,,,,,,,,（주）세진텍,6,텍진세）주（
17259,17259,입금,급여 입금이체,（주）세형,"2,609,000","4,149,000",입금이체,회사입금,,,,,,,,,,,,,,（주）세형,5,형세）주（
17260,17260,입금,급여 입금이체,（주）센소니아, - ,"5,536,000",입금이체,회사입금,,,,,,,,,,,,,,（주）센소니아,7,아니소센）주（
17261,17261,입금,전자뱅킹예약건별이체,（주）센테크놀러지,"1,000","1,000",입금이체,회사입금,,,,,,,,,,,,,,（주）센테크놀러지,9,지러놀크테센）주（
17262,17262,입금,인터넷뱅킹 대량이체,（주）소노인터내셔널, - ,"22,880,000",입금이체,회사입금,,,,,,,,,,,,,,（주）소노인터내셔널,10,널셔내터인노소）주（
17263,17263,입금,급여 입금이체,（주）소모홀딩스엔테,"200,000","3,580,000",입금이체,회사입금,,,,,,,,,,,,,,（주）소모홀딩스엔테,10,테엔스딩홀모소）주（
17264,17264,입금,급여 입금이체,（주）솔인시스템,"2,262,000","2,262,000",입금이체,회사입금,,,,,,,,,,,,,,（주）솔인시스템,8,템스시인솔）주（
