index,확인용,입출금구분,거래코드,적요,최소금액,최대금액,대분류,분류,적요일련번호,금융회사,데이터셋출처,출처번호,적요구조,적요구조일련번호,적요 설명,분류번호,단어,단어일련번호,단어의미,개체명,완료여부,적요_pre,적요길이,적요반대_pre
68513,68513,지급,펌뱅킹 출금이체,셀파우등생,"120,000","160,000",교육,교육비,,,,,,,,,,,,,,셀파우등생,5,생등우파셀
68515,68515,지급,펌뱅킹 출금이체,셈틀컴퓨터, - ,"28,000",교육,교육비,,,,,,,,,,,,,,셈틀컴퓨터,5,터퓨컴틀셈
68534,68534,지급,펌뱅킹 출금이체,소람복합기,"32,000","187,000",서비스이용,전문서비스,,,,,,,,,,,,,,소람복합기,5,기합복람소
68536,68536,지급,펌뱅킹 출금이체,소록밀알회, - ,"3,000",기타,기부,,,,,,,,,,,,,,소록밀알회,5,회알밀록소
68540,68540,지급,CMS공동망 출금이체,소망교도소,"20,000","20,000",기타,회사출금,,,,,,,,,,,,,,소망교도소,5,소도교망소
68546,68546,지급,CMS공동망 출금이체,소망재활원, - ,"100,000",기타,기부,,,,,,,,,,,,,,소망재활원,5,원활재망소
68572,68572,지급,펌뱅킹 출금이체,소슬어학원, - ,"48,000",교육,교육비,,,,,,,,,,,,,,소슬어학원,5,원학어슬소
68577,68577,지급,CMS공동망 출금이체,소아암재단, - ,"30,000",기타,기부,,,,,,,,,,,,,,소아암재단,5,단재암아소
68579,68579,지급,요구불간계좌이체,소연바우처, - , - ,개인거래,기타출금,,,,,,,,,,,,,,소연바우처,5,처우바연소
68581,68581,지급,전자뱅킹예약건별이체,소영용돈Ｗ,"100,000","100,000",개인거래,경조사/용돈,,,,,,,,,,,,,,소영용돈Ｗ,5,Ｗ돈용영소
